id;family;type;serialNumber;refSortingType;Description;refType;storedWasteOrigin;location;address;"fillingLevel%%""metadata"": {""unit"": {""value"": ""C62"",""type"": ""String""}}%%";"cargoWeight%%""metadata"": {""unit"": {""value"": ""KGM"",""type"": ""String""}}%%";"temperature%%""metadata"": {""unit"": {""value"": ""CEL"",""type"": ""String""}}%%";"methaneConcentration%%""metadata"": {""unit"": {""value"": ""59"",""type"": ""String""}}%%";regulation;responsible;owner;dateServiceStarted;dateLastEmptying;nextActuationDeadline;actuationHours;openingHours;dateLastCleaning;nextCleaningDeadline;status;color;image;annotations;areaServed;dateModified;refDevice;refDepositPointIsle
F08FEE;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.901963798, 43.29416645 ] } }";Txorierri etorbidea, 18, Sondika -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0900C;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.893145143, 43.30539897 ] } }";Landatxu kalea, 12, Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0908F;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.900978629, 43.29402902 ] } }";Txorierri etorbidea, Sondika -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F090C6;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.850674904, 43.27596711 ] } }";Arteaga-San Martin, Zamudio -48196.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F09299;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.812263201, 43.26375754 ] } }";Larrabetzu -LARRABETZU.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F092A9;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.938912641, 43.29892076 ] } }";Zangroiz Auzoa, Sondika -48150.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F092AA;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.796070443, 43.25758397 ] } }";Bizkargi kalea, Larrabetzu ;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F092BB;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.812613304, 43.26388216 ] } }";Barrio Berresoaga, Larrabetzu -LARRABETZU.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F092CC;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.796083873, 43.25701425 ] } }";Bizkargi kalea, 6, Larrabetzu -48915.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0937B;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.871284589, 43.29340463 ] } }";Ereaga bidea, 805, Zamudio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F094B7;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.861748481, 43.29479452 ] } }";Ibaizabal bidea, 208, Zamudio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F094C0;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.942498088, 43.29336762 ] } }";Enekone Bidea, Zangroiz Sondika -48150.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0956D;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.892715583, 43.3052298 ] } }";Landatxu kalea, 6, Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F09587;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.860978802, 43.29080006 ] } }";Laida bidea, Zamudio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F09645;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.891778384, 43.30689253 ] } }";Orroño kalea, 25, Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F096CF;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.873857293, 43.29361991 ] } }";Ereaga bidea, Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F09799;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.937530894, 43.29360083 ] } }";Zangroiz Auzoa, Sondika -48150.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F097BA;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.858397138, 43.29115282 ] } }";Kanala bidea, Zamudio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F09928;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.888307143, 43.29510407 ] } }";Idorsolo kalea, 3, Txozna auzoa, Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F09931;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.887973814, 43.29558123 ] } }";Idorsolo kalea, 7, Txozna auzoa, Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F099B0;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.869818825, 43.30055316 ] } }";Astondo bidea, 614, Derio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F09BE0;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.888021028, 43.29568739 ] } }";Idorsolo kalea, 7, Txozna auzoa, Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F09C98;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.870330598, 43.29980652 ] } }";Astondo bidea, 614, Derio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F09CBE;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.936878758, 43.29698989 ] } }";Zangroiz Auzoa, Sondika -48150.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F09EC2;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.871284589, 43.29340463 ] } }";Ereaga bidea, 805, Zamudio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0A045;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.857997393, 43.28843515 ] } }";Ibaizabal bidea, Zamudio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0A1AA;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.936783336, 43.29671517 ] } }";Zangroiz Auzoa, Sondika -48150.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0A292;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.865787958, 43.29499669 ] } }";Ibaizabal bidea, 501, Zamudio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0A31B;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.937550182, 43.29756036 ] } }";Zangroiz Auzoa, Sondika -48150.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0A3D8;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.864048386, 43.29223254 ] } }";Zamudio ;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0A3E2;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.938785464, 43.299126 ] } }";Zangroiz, Sondika -48016.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0A3F1;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.936706956, 43.29801034 ] } }";Gorondabeko bidea, Sondika -48150.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0A486;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.871426235, 43.29400195 ] } }";Laga bidea, Derio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0A56A;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.89769927, 43.30650714 ] } }";Aireportuko autobia, Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0A5F4;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.909550196, 43.29669069 ] } }";Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0A6A9;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.941561485, 43.2972152 ] } }";Torretxu bidea, Sondika -48016.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0A6C9;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.940554898, 43.29600668 ] } }";Portu bidea, Sondika -48016.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0A6D7;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.8646188, 43.30247633 ] } }";BI-4781, Eleizalde Derio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0A811;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.858397138, 43.29115282 ] } }";Kanala bidea, Zamudio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0A82B;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.901963798, 43.29416645 ] } }";Txorierri etorbidea, 18, Sondika -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0A84F;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.941691667, 43.29637176 ] } }";Sondika -48016.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0A8D6;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.938209984, 43.29890704 ] } }";Zangroiz Auzoa, Sondika -48150.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0A906;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.891077368, 43.30675496 ] } }";Orroño kalea, 13, Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0A992;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.900431691, 43.29358595 ] } }";Txorierri etorbidea, Sondika -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0A9BB;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.871979419, 43.29178435 ] } }";Laga bidea, 809, Derio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0AA33;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.846669815, 43.27459012 ] } }";Lezama -48196.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0AA45;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.907402902, 43.29262387 ] } }";Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0AA68;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.908177261, 43.2935692 ] } }";Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0AAE6;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.850259406, 43.27622244 ] } }";Zamudio -48196.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0AAEA;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.94096256, 43.29750614 ] } }";Portu Bidea [C-6], Sondika -48016.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0AD0A;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.86890842, 43.29944679 ] } }";Astondo bidea, 612, Derio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0AD2A;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.904055215, 43.29478985 ] } }";Txorierri etorbidea, Sondika -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0AD37;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.861726727, 43.29382066 ] } }";Ibaizabal bidea, 212, Zamudio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0ADC0;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.908348622, 43.29670859 ] } }";Elotxelerri bidea, Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0ADCB;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.867638398, 43.2972243 ] } }";Astondo bidea, 604, Derio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0AEAC;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.937500821, 43.29680632 ] } }";Zangroiz Auzoa, Sondika -48150.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0B022;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.795746181, 43.25755444 ] } }";Bizkargi kalea, Larrabetzu ;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0B025;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.863130393, 43.2887293 ] } }";Geldo bidea, Zamudio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0B0D2;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.893359986, 43.30548352 ] } }";Landatxu kalea, 16, Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0B194;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.812613846, 43.26441945 ] } }";Larrabetzu -LARRABETZU.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0B2C3;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.887837045, 43.29620959 ] } }";Aizane kalea, Txozna auzoa Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0B2C9;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.861748481, 43.29479452 ] } }";Ibaizabal bidea, 208, Zamudio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0B2D8;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.864048386, 43.29223254 ] } }";Zamudio ;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0B300;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.796083873, 43.25701425 ] } }";Bizkargi kalea, 6, Larrabetzu -48915.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0B3B4;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.871426235, 43.29400195 ] } }";Laga bidea, Derio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0B44C;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.89769927, 43.30650714 ] } }";Aireportuko autobia, Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0B599;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.909897534, 43.29668675 ] } }";Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0B5B8;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.909322057, 43.29695646 ] } }";Elotxelerri bidea, Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0B5C5;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.865889907, 43.29585298 ] } }";Ibaizabal bidea, Zamudio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0B72A;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.891966196, 43.30672222 ] } }";Errotazarre kalea, 28, Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0B7B9;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.93782471, 43.2973243 ] } }";Zangroiz Auzoa, Sondika -48150.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0B7D9;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.870397594, 43.29889 ] } }";Astondo bidea, 609, Derio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0B7E7;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.888368186, 43.29542499 ] } }";Idorsolo kalea, 5, Txozna auzoa, Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0B85B;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.940983898, 43.29949964 ] } }";Torretxu bidea, Sondika -48016.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0B908;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.937665273, 43.29769329 ] } }";Zangroiz Auzoa, Sondika -48150.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0B938;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.846825542, 43.27334869 ] } }";Aretxalde, Lezama -48196.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0B9B1;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.844233912, 43.28017141 ] } }";Aretxalde, Lezama -48196.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0B9BF;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.870380898, 43.29533361 ] } }";Derio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0BA68;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.871979419, 43.29178435 ] } }";Laga bidea, 809, Derio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0BB39;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.89346965, 43.30552674 ] } }";Landatxu kalea, 16, Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0BBE7;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.867229402, 43.29518651 ] } }";Ibaizabal bidea, 502, Zamudio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0BD35;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.863181281, 43.29713143 ] } }";Ibaizabal bidea, Zamudio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0BDAA;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.938785464, 43.299126 ] } }";Zangroiz, Sondika -48016.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0BDBD;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.795746181, 43.25755444 ] } }";Bizkargi kalea, Larrabetzu ;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0BE5C;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.939114984, 43.29751662 ] } }";Zangroiz Auzoa, Sondika -48150.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0BE75;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.936874167, 43.29774382 ] } }";Sondika -48016.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0BE85;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.863697126, 43.30043455 ] } }";Laida bidea, 413, Zamudio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0BFD2;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.938571235, 43.29894725 ] } }";Zangroiz Auzoa, Sondika -48150.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0C03B;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.907491252, 43.29650602 ] } }";Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0C10B;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.892422524, 43.30534534 ] } }";Beresi kalea, 5, Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0C17A;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.902435595, 43.29436598 ] } }";Txorierri etorbidea, 18, Sondika -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0C346;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.939992782, 43.2988982 ] } }";Zangroiz Auzoa, Sondika -48150.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0C34B;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.869867891, 43.29921531 ] } }";Astondo bidea, 607, Derio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0C34C;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.90335433, 43.294571 ] } }";Txorierri etorbidea, 18, Sondika -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0C354;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.892205305, 43.3052598 ] } }";Beresi kalea, 1, Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
F0C3D8;Agent;DepositPoint;;SortingType:1;;DepositPointType:7;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.863130393, 43.2887293 ] } }";Geldo bidea, Zamudio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
