Id;Vehiculo;Fecha;Tag;Tipo Residuo;Tipo Contenedor;Frecuencia RSU;Municipio;Poligono;Ruta;Peso;refSortingType
46095;7501JXG;03/07/2018 09:49:59;F0AA46;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;2;94,00;SortingType:7
46094;7501JXG;03/07/2018 09:47:59;F0C8DC;Papel-Cartón;Cl pc 3200;6;ZAMUDIO;AREA URBANA;2;74,00;SortingType:7
46093;7501JXG;03/07/2018 09:47:00;F0986F;Papel-Cartón;Cl pc 3200;6;ZAMUDIO;AREA URBANA;2;60,00;SortingType:7
46092;7501JXG;03/07/2018 09:45:00;F0BD14;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;2;48,00;SortingType:7
46091;7501JXG;03/07/2018 09:44:00;F0C215;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;2;90,00;SortingType:7
46090;7501JXG;03/07/2018 09:42:00;F0BDAF;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;2;40,00;SortingType:7
46089;7501JXG;03/07/2018 09:40:59;F093FE;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;2;20,00;SortingType:7
46088;7501JXG;03/07/2018 09:36:00;F0A0EE;Papel-Cartón;Cl pc 3200;2;ZAMUDIO;AREA URBANA;2;138,00;SortingType:7
46087;7501JXG;03/07/2018 09:33:00;F0A544;Papel-Cartón;Cl pc 3200;3;ZAMUDIO;AREA URBANA;2;46,00;SortingType:7
46086;7501JXG;03/07/2018 09:31:00;F0963B;Papel-Cartón;Cl pc 3200;3;ZAMUDIO;PARQUE TECNOLOGICO;2;36,00;SortingType:7
46085;7501JXG;03/07/2018 09:27:00;F0B163;Papel-Cartón;Cl pc 3200;3;ZAMUDIO;UGALDEGUREN III;2;56,00;SortingType:7
44556;2618JYP;03/07/2018 08:30:00;B56E76;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;25,00;SortingType:6
44555;2618JYP;03/07/2018 08:28:59;B58FF8;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;43,00;SortingType:6
44554;2618JYP;03/07/2018 08:26:59;B5424E;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;30,00;SortingType:6
44553;2618JYP;03/07/2018 08:24:59;ZAMIP;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;14,00;
44550;2618JYP;03/07/2018 08:21:00;ZAMIP;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;113,00;
44549;2618JYP;03/07/2018 08:19:59;ZAMIP;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;17,00;
44548;2618JYP;03/07/2018 08:19:00;ZAMIP;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;20,00;
44547;2618JYP;03/07/2018 08:17:00;8F072A;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;23,00;
44546;2618JYP;03/07/2018 08:15:00;B54E04;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;26,00;SortingType:6
44545;2618JYP;03/07/2018 08:12:00;B548B5;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;58,00;SortingType:6
47606;1541CLM;03/07/2018 08:10:00;B57F39;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;14;58,00;SortingType:6
44542;2618JYP;03/07/2018 08:03:00;ZAMIP;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;19,00;
44541;2618JYP;03/07/2018 08:01:59;B54100;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;21,00;
44538;2618JYP;03/07/2018 07:54:59;8BA476;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;19,00;SortingType:6
44537;2618JYP;03/07/2018 07:52:00;8BC059;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;21,00;SortingType:6
44536;2618JYP;03/07/2018 07:48:59;8BA4D7;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;37,00;SortingType:6
44535;2618JYP;03/07/2018 07:47:59;8BC6B9;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;29,00;SortingType:6
44534;2618JYP;03/07/2018 07:45:00;8BA7A9;Papel-Cartón;Ct pc 1100;0;ZAMUDIO;TORRELARRAGOITI;20;16,00;
46043;7501JXG;03/07/2018 07:38:59;ZAMUP;Papel-Cartón;Cl pc 3200;4;ZAMUDIO;AREA URBANA;2;112,00;
46036;7501JXG;03/07/2018 07:30:59;ZAMUP;Papel-Cartón;Cl pc 3200;4;ZAMUDIO;AREA URBANA;2;36,00;
46030;7501JXG;03/07/2018 07:18:00;ZAMUP;Papel-Cartón;Cl pc 3200;4;ZAMUDIO;AREA URBANA;2;68,00;
44521;2618JYP;03/07/2018 07:12:00;F0A3D4;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;PARQUE TECNOLOGICO;20;27,00;SortingType:6
44520;2618JYP;03/07/2018 07:09:59;F0C6DD;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;PARQUE TECNOLOGICO;20;7,00;SortingType:6
44519;2618JYP;03/07/2018 07:07:59;F09EF9;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;20;98,00;SortingType:6
44518;2618JYP;03/07/2018 07:07:00;F08B65;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;20;64,00;SortingType:6
46028;7501JXG;03/07/2018 07:02:59;ZAMUP;Papel-Cartón;Cl pc 3200;4;ZAMUDIO;AREA URBANA;2;44,00;
44516;2618JYP;03/07/2018 07:02:00;F0C2C0;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;20;14,00;SortingType:6
44515;2618JYP;03/07/2018 06:58:59;F08DD9;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;20;18,00;SortingType:6
44514;2618JYP;03/07/2018 06:56:59;F0BA93;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;SIN ASIGNAR;20;7,00;SortingType:6
44513;2618JYP;03/07/2018 06:54:59;F0B20D;Papel-Cartón;Ct pc 1100;6;ZAMUDIO;PARQUE TECNOLOGICO;20;21,00;SortingType:6
44511;2618JYP;03/07/2018 06:51:00;F09D7D;Papel-Cartón;Ct pc 1100;6;ZAMUDIO;SIN ASIGNAR;20;11,00;SortingType:6
44512;2618JYP;03/07/2018 06:51:00;F0841B;Papel-Cartón;Ct pc 1100;6;ZAMUDIO;SIN ASIGNAR;20;11,00;SortingType:6
44509;2618JYP;03/07/2018 06:49:59;EFE012;Papel-Cartón;Ct pc 1100;6;ZAMUDIO;SIN ASIGNAR;20;12,00;SortingType:6
44508;2618JYP;03/07/2018 06:49:59;F09134;Papel-Cartón;Ct pc 1100;6;ZAMUDIO;SIN ASIGNAR;20;15,00;SortingType:6
44510;2618JYP;03/07/2018 06:49:59;F0896E;Papel-Cartón;Ct pc 1100;6;ZAMUDIO;SIN ASIGNAR;20;25,00;SortingType:6
44507;2618JYP;03/07/2018 06:47:00;F07DE1;Papel-Cartón;Ct pc 800;5;ZAMUDIO;PARQUE TECNOLOGICO;20;19,00;SortingType:6
44505;2618JYP;03/07/2018 06:45:00;F0B38D;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;20;48,00;SortingType:6
44506;2618JYP;03/07/2018 06:45:00;F08A9C;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;20;15,00;SortingType:6
44504;2618JYP;03/07/2018 06:42:59;F0C9DD;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;20;41,00;SortingType:6
44503;2618JYP;03/07/2018 06:38:59;F08EAE;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;20;7,00;SortingType:6
44502;2618JYP;03/07/2018 06:35:00;F0BA64;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;20;16,00;SortingType:6
44501;2618JYP;03/07/2018 06:31:59;F0B726;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;20;3,00;SortingType:6
44499;2618JYP;03/07/2018 06:27:59;8EF3E4;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;20;52,00;
46010;7501JXG;03/07/2018 06:27:00;ZAMUP;Papel-Cartón;Cl pc 3200;4;ZAMUDIO;AREA URBANA;2;6,00;
44498;2618JYP;03/07/2018 06:27:00;F0CD1F;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;20;5,00;SortingType:6
46009;7501JXG;03/07/2018 06:26:00;ZAMUP;Papel-Cartón;Cl pc 3200;4;ZAMUDIO;AREA URBANA;2;16,00;
44497;2618JYP;03/07/2018 06:24:59;F0897C;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;20;32,00;SortingType:6
44495;2618JYP;03/07/2018 06:22:59;F09F84;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;20;15,00;SortingType:6
44496;2618JYP;03/07/2018 06:22:59;F08E0A;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;20;30,00;SortingType:6
44494;2618JYP;03/07/2018 06:20:59;F099AF;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;20;8,00;
44493;2618JYP;03/07/2018 06:20:59;F099AF;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;20;37,00;
44485;2618JYP;03/07/2018 06:02:59;8BBB33;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;59,00;SortingType:6
44484;2618JYP;03/07/2018 06:00:59;8EC5C3;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;23,00;SortingType:6
44483;2618JYP;03/07/2018 06:00:00;8EB3CD;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;31,00;SortingType:6
44482;2618JYP;03/07/2018 06:00:00;8EC348;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;32,00;SortingType:6
44481;2618JYP;03/07/2018 05:59:00;8BA38D;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;28,00;SortingType:6
44479;2618JYP;03/07/2018 05:55:59;8BA2E5;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;54,00;SortingType:6
