;Vehiculo;Fecha;Tag;Frecuencia RSU;Ruta;Peso;refSortingType
14234;2618JYP;18/01/2018 06:51:59;B54DF7;2;23;11;SortingType:1
14235;2618JYP;18/01/2018 06:51:00;B54E1F;2;23;13;SortingType:1
14236;2618JYP;18/01/2018 06:51:00;B5500F;2;23;11;SortingType:1
14237;2618JYP;18/01/2018 06:49:59;B54C12;2;23;44;SortingType:1
14238;2618JYP;18/01/2018 06:47:59;B54AC9;2;23;56;SortingType:1
14239;2618JYP;18/01/2018 06:47:00;B5803F;2;23;21;SortingType:1
14240;2618JYP;18/01/2018 06:45:00;B54AE5;2;23;24;SortingType:1
14241;2618JYP;18/01/2018 06:44:00;ZAMIR;2;23;3;SortingType:1
14242;2618JYP;18/01/2018 06:42:59;B54F99;2;23;35;SortingType:1
14243;2618JYP;18/01/2018 06:42:00;B55094;2;23;95;SortingType:1
14244;2618JYP;18/01/2018 06:38:59;ZAMIR;2;23;14;SortingType:1
14245;2618JYP;18/01/2018 06:38:00;B54A07;2;23;16;SortingType:1
14246;2618JYP;18/01/2018 06:36:00;8BBFAE;2;23;42;SortingType:1
14247;2618JYP;18/01/2018 06:35:00;B54D73;2;23;36;SortingType:1
14248;2618JYP;18/01/2018 06:33:00;B5512C;2;23;36;SortingType:1
14249;2618JYP;18/01/2018 06:33:00;B54E25;2;23;72;SortingType:1
14250;2618JYP;18/01/2018 06:29:59;B542AF;2;23;15;SortingType:1
14251;2618JYP;18/01/2018 06:27:59;B57E4E;2;23;28;SortingType:1
14252;2618JYP;18/01/2018 06:27:00;B59035;2;23;16;SortingType:1
14253;2618JYP;18/01/2018 06:27:00;B590C0;2;23;17;SortingType:1
14254;2618JYP;18/01/2018 06:26:00;B54B2D;2;23;14;SortingType:1
14255;2618JYP;18/01/2018 06:24:59;B590C9;2;23;11;SortingType:1
14256;2618JYP;18/01/2018 06:20:59;B542A4;2;23;44;SortingType:1
14257;2618JYP;18/01/2018 06:20:00;B541E8;2;23;22;SortingType:1
14258;2618JYP;18/01/2018 06:17:59;B550F7;2;23;58;SortingType:1
14259;2618JYP;18/01/2018 06:17:00;8EC5B1;2;23;12;SortingType:1
14260;2618JYP;18/01/2018 06:15:59;B58E86;2;23;45;SortingType:1
14261;7501JXG;17/01/2018 05:59:00;ZAMIR;2;9;596;SortingType:1
14262;2618JYP;16/01/2018 12:45:59;B54BA2;2;21;54;SortingType:1
14263;2618JYP;16/01/2018 12:45:00;B550BD;2;21;24;SortingType:1
14264;2618JYP;16/01/2018 12:44:00;B54432;2;21;189;SortingType:1
14265;2618JYP;16/01/2018 12:42:00;B56E49;2;21;21;SortingType:1
14266;2618JYP;16/01/2018 12:40:59;B549F3;2;21;24;SortingType:1
14267;2618JYP;16/01/2018 12:40:00;B55125;2;21;43;SortingType:1
14268;2618JYP;16/01/2018 12:38:00;8EC253;2;21;40;SortingType:1
14269;2618JYP;16/01/2018 12:36:59;8EFFC0;2;21;56;SortingType:1
14270;2618JYP;16/01/2018 12:26:00;B59081;2;21;41;SortingType:1
14271;2618JYP;16/01/2018 12:24:59;B57753;2;21;60;SortingType:1
14272;2618JYP;16/01/2018 12:24:00;B57E47;2;21;10;SortingType:1
14273;2618JYP;16/01/2018 12:22:00;B55055;2;21;3;SortingType:1
14274;2618JYP;16/01/2018 11:28:00;B54212;2;21;23;SortingType:1
14275;2618JYP;16/01/2018 11:28:00;8EE578;2;21;88;SortingType:1
14276;2618JYP;16/01/2018 11:26:59;B541B5;2;21;41;SortingType:1
14277;2618JYP;16/01/2018 11:26:59;B54D43;2;21;19;SortingType:1
14278;2618JYP;16/01/2018 11:26:00;B54194;2;21;48;SortingType:1
14279;2618JYP;15/01/2018 12:09:59;B57882;2;19;12;SortingType:1
14280;2618JYP;15/01/2018 12:04:59;B58F92;2;19;46;SortingType:1
14281;2618JYP;15/01/2018 12:02:59;B54D43;2;19;74;SortingType:1
14282;2618JYP;15/01/2018 12:02:59;B54194;2;19;31;SortingType:1
14283;2618JYP;15/01/2018 12:02:00;B541B5;2;19;94;SortingType:1
14284;2618JYP;15/01/2018 12:02:00;ZAMIR;2;19;36;SortingType:1
14285;2618JYP;15/01/2018 12:00:00;B5794E;2;19;35;SortingType:1
14286;2618JYP;15/01/2018 11:59:00;B58E6F;2;19;0;SortingType:1
14287;2618JYP;15/01/2018 11:57:00;B57652;2;19;26;SortingType:1
14288;2618JYP;15/01/2018 11:55:59;B542A8;2;19;5;SortingType:1
14289;2618JYP;15/01/2018 11:53:59;B57AC4;2;19;6;SortingType:1
14290;2618JYP;15/01/2018 11:51:59;B54335;2;19;65;SortingType:1
14291;2618JYP;15/01/2018 11:44:00;B57655;2;19;43;SortingType:1
14292;2618JYP;15/01/2018 11:41:00;B54443;2;19;20;SortingType:1
14293;2618JYP;15/01/2018 11:39:59;B57AC2;2;19;58;SortingType:1
14294;2618JYP;15/01/2018 11:39:00;B54D5D;2;19;1;SortingType:1
14295;2618JYP;15/01/2018 11:37:00;B54207;2;19;31;SortingType:1
14296;2618JYP;15/01/2018 11:35:59;B54AC3;2;19;251;SortingType:1
14297;2618JYP;15/01/2018 11:35:00;B54C57;2;19;35;SortingType:1
14298;2618JYP;15/01/2018 11:33:59;B595FD;2;19;38;SortingType:1
14299;2618JYP;15/01/2018 11:21:00;B541C7;2;19;54;SortingType:1
14300;2618JYP;15/01/2018 11:19:59;B544A0;2;19;66;SortingType:1
14301;2618JYP;15/01/2018 11:19:59;B54BB4;2;19;41;SortingType:1
14302;2618JYP;15/01/2018 11:19:00;B53FCE;2;19;52;SortingType:1
14303;2618JYP;15/01/2018 11:17:00;8EC51B;2;19;31;SortingType:1
14304;2618JYP;15/01/2018 11:15:59;8BBE89;2;19;80;SortingType:1
14305;2618JYP;15/01/2018 11:14:00;8EFF2C;2;19;16;SortingType:1
14306;2618JYP;15/01/2018 11:14:00;8EB194;2;19;44;SortingType:1
14307;2618JYP;15/01/2018 11:12:00;8EF988;2;19;116;SortingType:1
14308;2618JYP;15/01/2018 11:12:00;8EB5C9;2;19;6;SortingType:1
14309;2618JYP;15/01/2018 11:06:00;B5914D;2;19;119;SortingType:1
14310;2618JYP;15/01/2018 11:06:00;B541E2;2;19;81;SortingType:1
14311;2618JYP;15/01/2018 11:03:00;B58F00;2;19;10;SortingType:1
14312;2618JYP;15/01/2018 10:41:00;B548CF;2;19;17;SortingType:1
14313;2618JYP;15/01/2018 10:38:59;B55062;2;19;78;SortingType:1
14314;2618JYP;15/01/2018 08:51:59;B54979;2;19;21;SortingType:1
14315;2618JYP;15/01/2018 08:51:00;ZAMIR;2;19;54;SortingType:1
14316;2618JYP;15/01/2018 08:48:59;B54C9A;2;19;11;SortingType:1
14317;2618JYP;15/01/2018 08:46:00;B57B6E;2;19;25;SortingType:1
14318;2618JYP;15/01/2018 08:44:59;B54B98;2;19;15;SortingType:1
14319;2618JYP;15/01/2018 08:44:00;B55080;2;19;12;SortingType:1
14320;2618JYP;15/01/2018 08:42:00;B578B8;2;19;10;SortingType:1
14321;2618JYP;15/01/2018 08:41:00;B57923;2;19;8;SortingType:1
14322;2618JYP;15/01/2018 08:41:00;B58BFF;2;19;20;SortingType:1
14323;2618JYP;15/01/2018 08:37:00;8BB927;0;19;3;SortingType:1
14324;2618JYP;15/01/2018 08:35:59;B58C73;0;19;40;SortingType:1
14325;2618JYP;15/01/2018 08:33:59;B54407;1;19;147;SortingType:1
14326;2618JYP;15/01/2018 08:30:59;B549D0;2;19;36;SortingType:1
14327;2618JYP;15/01/2018 08:30:00;B590AD;2;19;75;SortingType:1
14328;2618JYP;15/01/2018 08:28:00;ZAMIR;2;19;19;SortingType:1
14329;2618JYP;15/01/2018 08:26:00;B54254;2;19;11;SortingType:1
14330;2618JYP;15/01/2018 08:24:59;B55032;2;19;16;SortingType:1
14331;2618JYP;15/01/2018 08:23:00;B550E7;2;19;65;SortingType:1
14332;2618JYP;15/01/2018 08:19:59;B54A2F;2;19;59;SortingType:1
14333;2618JYP;15/01/2018 08:17:00;B5447D;2;19;60;SortingType:1
14334;2618JYP;15/01/2018 08:17:00;B54AB4;2;19;54;SortingType:1
14335;2618JYP;15/01/2018 08:15:59;B579E2;2;19;70;SortingType:1
14336;2618JYP;15/01/2018 08:14:00;B57634;2;19;56;SortingType:1
14337;2618JYP;15/01/2018 08:14:00;B58E2C;2;19;163;SortingType:1
14338;2618JYP;15/01/2018 08:10:59;B57E32;2;19;16;SortingType:1
14339;2618JYP;15/01/2018 08:10:00;B5508A;2;19;20;SortingType:1
14340;2618JYP;15/01/2018 08:08:59;B54249;2;19;23;SortingType:1
14341;2618JYP;15/01/2018 08:08:00;B551E3;2;19;17;SortingType:1
14342;2618JYP;15/01/2018 08:06:59;B578F1;2;19;34;SortingType:1
14343;2618JYP;15/01/2018 08:05:00;B5422C;2;19;117;SortingType:1
14344;2618JYP;15/01/2018 08:03:00;B58C55;2;19;48;SortingType:1
14345;2618JYP;15/01/2018 08:03:00;B5961C;2;19;42;SortingType:1
14346;2618JYP;15/01/2018 08:01:59;B550D3;2;19;122;SortingType:1
14347;2618JYP;15/01/2018 08:01:59;B54233;2;19;69;SortingType:1
14348;2618JYP;15/01/2018 08:01:59;B54FF2;2;19;29;SortingType:1
14349;2618JYP;15/01/2018 07:59:59;B54C80;2;19;11;SortingType:1
14350;2618JYP;15/01/2018 07:59:00;B54CA8;2;19;27;SortingType:1
14351;2618JYP;15/01/2018 07:57:00;B57643;2;19;20;SortingType:1
14352;2618JYP;15/01/2018 07:54:59;B550DA;2;19;38;SortingType:1
14353;2618JYP;15/01/2018 07:54:00;B54B6A;2;19;19;SortingType:1
14354;2618JYP;15/01/2018 07:52:00;B58CA9;2;19;16;SortingType:1
14355;2618JYP;15/01/2018 07:50:59;B54002;2;19;5;SortingType:1
14356;2618JYP;15/01/2018 07:50:00;B57D97;2;19;26;SortingType:1
14357;2618JYP;15/01/2018 07:47:59;B56DCA;2;19;12;SortingType:1
14358;2618JYP;15/01/2018 07:47:59;B5421F;2;19;16;SortingType:1
14359;2618JYP;15/01/2018 07:43:59;B590C2;2;19;5;SortingType:1
14360;2618JYP;15/01/2018 07:43:00;B542C6;2;19;46;SortingType:1
14361;2618JYP;15/01/2018 07:41:00;B591D5;2;19;11;SortingType:1
14362;2618JYP;15/01/2018 07:38:59;B57992;2;19;49;SortingType:1
14363;2618JYP;15/01/2018 07:36:59;B57828;2;19;20;SortingType:1
14364;2618JYP;15/01/2018 07:21:00;8BC574;2;19;39;SortingType:1
14365;2618JYP;15/01/2018 07:21:00;B54D16;2;19;2;SortingType:1
14366;2618JYP;15/01/2018 07:20:00;B551EC;2;19;19;SortingType:1
14367;2618JYP;15/01/2018 07:20:00;8EB3C1;2;19;10;SortingType:1
14368;2618JYP;15/01/2018 07:02:59;B5780C;2;19;90;SortingType:1
14369;2618JYP;15/01/2018 06:56:59;B54DF7;2;19;11;SortingType:1
14370;2618JYP;15/01/2018 06:56:00;B54C12;2;19;23;SortingType:1
14371;2618JYP;15/01/2018 06:53:59;B54AC9;2;19;41;SortingType:1
14372;2618JYP;15/01/2018 06:53:00;B5803F;2;19;10;SortingType:1
14373;2618JYP;15/01/2018 06:49:59;B54AE5;2;19;10;SortingType:1
14374;2618JYP;15/01/2018 06:49:00;B57EC1;2;19;9;SortingType:1
14375;2618JYP;15/01/2018 06:45:59;ZAMIR;2;19;38;SortingType:1
14376;2618JYP;15/01/2018 06:45:00;B58ED7;2;19;236;SortingType:1
14377;2618JYP;15/01/2018 06:42:00;B54D73;2;19;28;SortingType:1
14378;2618JYP;15/01/2018 06:40:00;B54E25;2;19;71;SortingType:1
14379;2618JYP;15/01/2018 06:38:59;B5512C;2;19;20;SortingType:1
14380;2618JYP;15/01/2018 06:38:00;B590A1;2;19;30;SortingType:1
14381;2618JYP;15/01/2018 06:36:00;B542AF;2;19;27;SortingType:1
14382;2618JYP;15/01/2018 06:33:59;B57E4E;2;19;31;SortingType:1
14383;2618JYP;15/01/2018 06:33:00;B590C0;2;19;12;SortingType:1
14384;2618JYP;15/01/2018 06:31:59;B550F4;2;19;57;SortingType:1
14385;2618JYP;15/01/2018 06:31:00;B590C9;2;19;22;SortingType:1
14386;2618JYP;15/01/2018 06:29:00;B541E8;2;19;45;SortingType:1
14387;2618JYP;15/01/2018 06:27:59;B550F7;2;19;63;SortingType:1
14388;2618JYP;15/01/2018 06:26:00;8EC5B1;2;19;47;SortingType:1
14389;2618JYP;15/01/2018 06:24:59;B58E86;2;19;47;SortingType:1
14390;7501JXG;15/01/2018 05:55:59;ZAMIR;2;7;362;SortingType:1
14391;7501JXG;29/03/2019 18:56:59;F08148;5;27;28;SortingType:2
14392;7501JXG;29/03/2019 18:56:00;F07E70;5;27;400;SortingType:2
14393;7501JXG;29/03/2019 18:53:59;F091F6;5;27;408;SortingType:2
14394;7501JXG;29/03/2019 17:19:59;F0C5C1;2;27;132;SortingType:2
14395;7501JXG;29/03/2019 17:17:59;F08359;5;27;310;SortingType:2
14396;7501JXG;29/03/2019 17:17:00;F0958E;5;27;190;SortingType:2
14397;7501JXG;29/03/2019 17:15:00;F08245;5;27;140;SortingType:2
14398;7501JXG;29/03/2019 17:14:00;F0AF5F;5;27;164;SortingType:2
14399;7501JXG;29/03/2019 17:12:59;F0CE51;5;27;84;SortingType:2
14400;7501JXG;29/03/2019 17:12:00;F0CBD7;5;27;44;SortingType:2
14401;7501JXG;29/03/2019 17:10:59;F0BBC3;5;27;172;SortingType:2
14402;7501JXG;29/03/2019 17:10:00;F0C115;5;27;218;SortingType:2
14403;7501JXG;29/03/2019 17:06:59;F09FAB;6;27;66;SortingType:2
14404;7501JXG;29/03/2019 17:06:00;F08A29;6;27;88;SortingType:2
14405;7501JXG;29/03/2019 17:05:00;F084B1;6;27;24;SortingType:2
14406;7501JXG;29/03/2019 17:03:59;F0CF85;5;27;172;SortingType:2
14407;7501JXG;29/03/2019 16:59:59;F0BDB2;5;27;146;SortingType:2
14408;7501JXG;29/03/2019 16:59:00;F0BB15;5;27;144;SortingType:2
14409;7501JXG;29/03/2019 16:57:59;F09AA3;5;27;102;SortingType:2
14410;7501JXG;29/03/2019 16:57:00;F0AD36;5;27;96;SortingType:2
14411;7501JXG;29/03/2019 16:52:00;ZAMIR;2;27;300;SortingType:1
14412;2618JYP;29/03/2019 12:40:59;B54194;2;26;36;SortingType:1
14413;2618JYP;29/03/2019 12:40:00;B54D43;2;26;318;SortingType:1
14414;2618JYP;29/03/2019 12:40:00;B54212;2;26;271;SortingType:1
14415;2618JYP;29/03/2019 12:38:59;8BBD00;2;26;309;SortingType:1
14416;2618JYP;29/03/2019 12:38:59;B541B5;2;26;3;SortingType:1
14417;2618JYP;29/03/2019 12:38:59;8EE578;2;26;21;SortingType:1
14418;2618JYP;29/03/2019 12:38:00;8BAB0D;2;26;68;SortingType:1
14419;1541CLM;29/03/2019 12:29:00;8BBDD9;2;17;8;SortingType:1
14420;1541CLM;29/03/2019 12:27:59;8B9C04;2;17;52;SortingType:1
14421;1541CLM;29/03/2019 12:27:59;8EE18A;2;17;36;SortingType:1
14422;1541CLM;29/03/2019 12:27:00;8EFF0F;2;17;40;SortingType:1
14423;2618JYP;29/03/2019 12:26:00;B550BD;2;26;7;SortingType:1
14424;2618JYP;29/03/2019 12:26:00;B550BD;2;26;7;SortingType:1
14425;1541CLM;29/03/2019 12:26:00;ZAMIR;2;17;22;SortingType:1
14426;1541CLM;29/03/2019 12:24:59;8BBDBD;2;17;22;SortingType:1
14427;2618JYP;29/03/2019 12:24:59;B54BA2;2;26;7;SortingType:1
14428;1541CLM;29/03/2019 12:24:00;8BBB12;2;17;31;SortingType:1
14429;2618JYP;29/03/2019 12:22:59;8BA410;2;26;7;SortingType:1
14430;2618JYP;29/03/2019 12:22:59;B54432;2;26;7;SortingType:1
14431;2618JYP;29/03/2019 12:22:00;B56E49;2;26;7;SortingType:1
14432;2618JYP;29/03/2019 12:20:00;8F018D;2;26;7;SortingType:1
14433;1541CLM;29/03/2019 12:18:59;8EC5A1;2;17;38;SortingType:1
14434;2618JYP;29/03/2019 12:18:59;8EC253;2;26;7;SortingType:1
14435;2618JYP;29/03/2019 12:18:59;8EC253;2;26;7;SortingType:1
14436;2618JYP;29/03/2019 12:17:59;8EFFC0;2;26;7;SortingType:1
14437;1541CLM;29/03/2019 12:17:59;8F0129;2;17;59;SortingType:1
14438;2618JYP;29/03/2019 12:17:59;8EC2EE;2;26;7;SortingType:1
14439;1541CLM;29/03/2019 12:17:00;8F07D0;2;17;13;SortingType:1
14440;1541CLM;29/03/2019 12:15:59;8BC593;2;17;24;SortingType:1
14441;1541CLM;29/03/2019 12:15:00;8BA631;2;17;41;SortingType:1
14442;1541CLM;29/03/2019 12:13:59;8EE9C1;2;17;20;SortingType:1
14443;1541CLM;29/03/2019 12:13:00;8EDBCB;2;17;29;SortingType:1
14444;1541CLM;29/03/2019 12:11:59;8BB90F;2;17;27;SortingType:1
14445;1541CLM;29/03/2019 12:11:59;8BA52E;2;17;9;SortingType:1
14446;1541CLM;29/03/2019 12:11:00;8EE570;2;17;15;SortingType:1
14447;1541CLM;29/03/2019 12:08:59;8EE0E7;2;17;68;SortingType:1
14448;1541CLM;29/03/2019 12:08:59;8EE53B;2;17;7.9;SortingType:1
14449;1541CLM;29/03/2019 12:06:59;ZAMIR;2;17;84;SortingType:1
14450;1541CLM;29/03/2019 12:04:00;8EDFEE;2;17;8;SortingType:1
14451;1541CLM;29/03/2019 12:02:59;8BAA87;2;17;3;SortingType:1
14452;1541CLM;29/03/2019 12:02:59;8F06AC;2;17;11;SortingType:1
14453;1541CLM;29/03/2019 12:00:59;8EF71D;2;17;27;SortingType:1
14454;1541CLM;29/03/2019 12:00:59;8EE4B3;2;17;48;SortingType:1
14455;1541CLM;29/03/2019 12:00:00;8BA50B;2;17;15;SortingType:1
14456;1541CLM;29/03/2019 11:59:00;8EDCB5;2;17;3;SortingType:1
14457;1541CLM;29/03/2019 11:57:59;8BA2FC;2;17;6;SortingType:1
14458;1541CLM;29/03/2019 11:55:59;ZAMIR;2;17;4;SortingType:1
14459;1541CLM;29/03/2019 11:55:00;8BC3F2;2;17;13;SortingType:1
14460;1541CLM;29/03/2019 11:53:00;8BA3D3;2;17;1;SortingType:1
14461;1541CLM;29/03/2019 11:51:00;B54C9D;2;17;21;SortingType:1
14462;1541CLM;29/03/2019 11:50:00;ZAMIR;2;17;182;SortingType:1
14463;1541CLM;29/03/2019 11:46:59;B54E1D;2;17;35;SortingType:1
14464;1541CLM;29/03/2019 11:46:00;8EFFC3;2;17;23;SortingType:1
14465;1541CLM;29/03/2019 11:44:00;8EDC00;2;17;25;SortingType:1
14466;1541CLM;29/03/2019 11:42:59;8BB92C;2;17;5;SortingType:1
14467;1541CLM;29/03/2019 11:42:00;ZAMIR;2;17;46;SortingType:1
14468;1541CLM;29/03/2019 11:39:59;8EB402;2;17;122;SortingType:1
14469;1541CLM;29/03/2019 11:37:00;8EFAD1;2;17;8;SortingType:1
14470;1541CLM;29/03/2019 11:35:00;8EE842;2;17;3;SortingType:1
14471;2618JYP;29/03/2019 11:33:59;B59081;2;26;7;SortingType:1
14472;2618JYP;29/03/2019 11:32:59;B57753;2;26;7;SortingType:1
14473;1541CLM;29/03/2019 11:32:00;8EB4B1;2;17;79;SortingType:1
14474;1541CLM;29/03/2019 11:32:00;8BBDA7;2;17;3;SortingType:1
14475;1541CLM;29/03/2019 11:32:00;8BA401;2;17;28;SortingType:1
14476;1541CLM;29/03/2019 11:30:59;8EFEF7;2;17;70;SortingType:1
14477;1541CLM;29/03/2019 11:30:00;8BC597;2;17;82;SortingType:1
14478;1541CLM;29/03/2019 11:30:00;8EE114;2;17;25;SortingType:1
14479;1541CLM;29/03/2019 11:28:59;F0AB94;2;17;47;SortingType:1
14480;1541CLM;29/03/2019 11:23:59;8BAB15;2;17;27;SortingType:1
14481;1541CLM;29/03/2019 11:21:59;B578A6;2;17;0;SortingType:1
14482;1541CLM;29/03/2019 11:21:00;B57D22;2;17;28;SortingType:1
14483;1541CLM;29/03/2019 11:19:59;B54C11;2;17;15;SortingType:1
14484;1541CLM;29/03/2019 11:19:00;B54347;2;17;13;SortingType:1
14485;1541CLM;29/03/2019 11:17:59;B54D0B;2;17;40;SortingType:1
14486;1541CLM;29/03/2019 11:17:00;B54D06;2;17;33;SortingType:1
14487;1541CLM;29/03/2019 11:15:59;A73960;2;17;9;SortingType:1
14488;1541CLM;29/03/2019 11:15:00;B590F7;2;17;20;SortingType:1
14489;1541CLM;29/03/2019 11:14:00;8BA61D;2;17;41;SortingType:1
14490;1541CLM;29/03/2019 11:12:59;B5425C;2;17;20;SortingType:1
14491;1541CLM;29/03/2019 11:10:00;B54456;2;17;32;SortingType:1
14492;1541CLM;29/03/2019 11:10:00;B544C4;2;17;26;SortingType:1
14493;1541CLM;29/03/2019 11:08:59;B55144;2;17;7;SortingType:1
14494;1541CLM;29/03/2019 11:08:00;B590A6;2;17;57;SortingType:1
14495;1541CLM;29/03/2019 11:06:59;B550BE;2;17;21;SortingType:1
14496;1541CLM;29/03/2019 11:06:59;B54461;2;17;21;SortingType:1
14497;1541CLM;29/03/2019 11:06:00;B57812;2;17;34;SortingType:1
14498;7501JXG;29/03/2019 11:03:59;F0C040;0;24;410;SortingType:1
14499;1541CLM;29/03/2019 11:03:00;ZAMIR;2;17;27;SortingType:1
14500;1541CLM;29/03/2019 11:01:00;B5415B;2;17;13;SortingType:1
14501;1541CLM;29/03/2019 10:59:00;B57E71;2;17;0;SortingType:1
14502;1541CLM;29/03/2019 10:57:59;ZAMIR;2;17;26;SortingType:1
14503;1541CLM;29/03/2019 10:56:00;B54E2F;2;17;42;SortingType:1
14504;1541CLM;29/03/2019 10:56:00;B549D1;2;17;43;SortingType:1
14505;1541CLM;29/03/2019 10:54:59;B58E33;2;17;11;SortingType:1
14506;1541CLM;29/03/2019 10:54:00;ZAMIR;2;17;53;SortingType:1
14507;1541CLM;29/03/2019 10:54:00;B541FD;2;17;57;SortingType:1
14508;1541CLM;29/03/2019 10:52:59;B54237;2;17;80;SortingType:1
14509;1541CLM;29/03/2019 10:52:00;B54332;2;17;12;SortingType:1
14510;1541CLM;29/03/2019 10:50:59;B57B13;2;17;24;SortingType:1
14511;1541CLM;29/03/2019 10:47:59;8EE517;2;17;41;SortingType:1
14512;1541CLM;29/03/2019 10:47:00;B551E8;2;17;72;SortingType:1
14513;1541CLM;29/03/2019 10:45:00;8BBD20;2;17;11;SortingType:1
14514;1541CLM;29/03/2019 10:45:00;8BBBF4;2;17;1;SortingType:1
14515;1541CLM;29/03/2019 10:43:59;F0B661;2;17;9;SortingType:1
14516;1541CLM;29/03/2019 10:41:59;8BBCE4;2;17;12;SortingType:1
14517;1541CLM;29/03/2019 10:41:59;B5424F;2;17;22;SortingType:1
14518;1541CLM;29/03/2019 10:41:00;B57E3F;2;17;1;SortingType:1
14519;1541CLM;29/03/2019 10:38:59;B55086;2;17;29;SortingType:1
14520;1541CLM;29/03/2019 10:36:59;8EF64F;2;17;27;SortingType:1
14521;1541CLM;29/03/2019 10:36:59;B58CD4;2;17;8;SortingType:1
14522;1541CLM;29/03/2019 10:36:00;8BA35E;2;17;27;SortingType:1
14523;1541CLM;29/03/2019 10:34:59;8BA788;2;17;26;SortingType:1
14524;1541CLM;29/03/2019 10:34:00;8EE0C7;2;17;38;SortingType:1
14525;1541CLM;29/03/2019 10:32:59;8EF60E;2;17;31;SortingType:1
14526;1541CLM;29/03/2019 10:32:00;8EE7B6;2;17;27;SortingType:1
14527;1541CLM;29/03/2019 10:30:59;8EC1C4;2;17;72;SortingType:1
14528;1541CLM;29/03/2019 10:29:00;B54B63;2;17;22;SortingType:1
14529;1541CLM;29/03/2019 10:27:59;B54246;2;17;18;SortingType:1
14530;1541CLM;29/03/2019 10:27:00;B540FA;2;17;74;SortingType:1
14531;1541CLM;29/03/2019 10:25:59;B57DD5;2;17;10;SortingType:1
14532;1541CLM;29/03/2019 10:25:00;B54E11;2;17;7;SortingType:1
14533;1541CLM;29/03/2019 10:23:59;8BB752;2;17;0;SortingType:1
14534;1541CLM;29/03/2019 10:23:59;8BAD5F;2;17;9;SortingType:1
14535;1541CLM;29/03/2019 10:23:00;8EE72A;2;17;17;SortingType:1
14536;1541CLM;29/03/2019 10:18:59;8B5C91;2;17;10;SortingType:1
14537;1541CLM;29/03/2019 10:16:59;8BB990;2;17;22;SortingType:1
14538;1541CLM;29/03/2019 10:14:59;8BB7FC;2;17;14;SortingType:1
14539;1541CLM;29/03/2019 10:14:00;8EB273;2;17;6;SortingType:1
14540;1541CLM;29/03/2019 10:12:00;8EDFF3;2;17;35;SortingType:1
14541;1541CLM;29/03/2019 09:47:00;8EF6B3;2;17;39;SortingType:1
14542;1541CLM;29/03/2019 09:45:59;8BBDF6;2;17;8;SortingType:1
14543;1541CLM;29/03/2019 09:45:00;8EDBBE;2;17;28;SortingType:1
14544;1541CLM;29/03/2019 09:42:59;8EDDE1;2;17;51;SortingType:1
14545;1541CLM;29/03/2019 09:38:59;F081D4;2;17;146;SortingType:1
14546;1541CLM;29/03/2019 09:38:00;F08DC6;2;17;23;SortingType:1
14547;1541CLM;29/03/2019 09:24:59;F08FE4;5;17;33;SortingType:1
14548;1541CLM;29/03/2019 09:22:00;F0A045;6;17;1;SortingType:1
14549;1541CLM;29/03/2019 09:20:59;F08F30;6;17;37;SortingType:1
14550;1541CLM;29/03/2019 09:17:00;ZAMUR;4;17;73;SortingType:2
14551;1541CLM;29/03/2019 09:15:00;F0A762;5;17;69;SortingType:1
14552;1541CLM;29/03/2019 09:13:59;F0AD08;5;17;29;SortingType:1
14553;1541CLM;29/03/2019 09:13:59;ZAMUR;4;17;83;SortingType:2
14554;1541CLM;29/03/2019 09:11:59;B57D33;5;17;10;SortingType:1
14555;1541CLM;29/03/2019 09:11:00;B54203;5;17;10;SortingType:1
14556;1541CLM;29/03/2019 09:08:00;F097BA;5;17;4;SortingType:1
14557;1541CLM;29/03/2019 09:08:00;F07C37;5;17;33;SortingType:1
14558;1541CLM;29/03/2019 09:08:00;F0A811;5;17;41;SortingType:1
14559;1541CLM;29/03/2019 09:06:00;F07928;5;17;12;SortingType:1
14560;1541CLM;29/03/2019 09:04:00;B543BE;5;17;36;SortingType:1
14561;1541CLM;29/03/2019 09:04:00;B550DE;5;17;21;SortingType:1
14562;1541CLM;29/03/2019 09:00:59;B59654;5;17;19;SortingType:1
14563;1541CLM;29/03/2019 08:59:00;F09383;5;17;58;SortingType:1
14564;1541CLM;29/03/2019 08:55:59;F08680;5;17;80;SortingType:1
14565;1541CLM;29/03/2019 08:55:59;F08AC3;5;17;21;SortingType:1
14566;1541CLM;29/03/2019 08:55:00;F08680;5;17;15;SortingType:1
14567;1541CLM;29/03/2019 08:53:59;F0867A;5;17;28;SortingType:1
14568;1541CLM;29/03/2019 08:48:59;F0C9F1;5;17;20;SortingType:1
14569;1541CLM;29/03/2019 08:46:59;F0C108;5;17;38;SortingType:1
14570;1541CLM;29/03/2019 08:44:59;F094B7;5;17;12;SortingType:1
14571;1541CLM;29/03/2019 08:44:59;F0866B;5;17;40;SortingType:1
14572;1541CLM;29/03/2019 08:42:59;F08551;5;17;6;SortingType:1
14573;1541CLM;29/03/2019 08:42:59;F080C7;5;17;42;SortingType:1
14574;1541CLM;29/03/2019 08:15:00;F0BD35;5;17;10;SortingType:1
14575;1541CLM;29/03/2019 08:14:00;8BA40E;5;17;5;SortingType:1
14576;1541CLM;29/03/2019 08:12:00;F08823;5;17;26;SortingType:1
14577;1541CLM;29/03/2019 08:12:00;F0CAEC;5;17;34;SortingType:1
14578;1541CLM;29/03/2019 08:10:00;F0BE85;5;17;25;SortingType:1
