;Vehiculo;Fecha;Tag;Frecuencia RSU;Ruta;Peso;refSortingType
4613;2618JYP;27/03/2019 11:42:00;8BBE53;2;22;32;SortingType:6
4614;2618JYP;27/03/2019 11:41:00;ZAMIP;2;22;45;SortingType:6
4615;2618JYP;27/03/2019 11:37:00;B57AE2;2;22;38;SortingType:6
4616;2618JYP;27/03/2019 11:35:00;B595FA;2;22;86;SortingType:6
4617;2618JYP;27/03/2019 11:33:59;B5440C;2;22;25;SortingType:6
4618;2618JYP;27/03/2019 11:30:00;B54C4F;2;22;39;SortingType:6
4619;2618JYP;27/03/2019 11:17:59;8EDBC4;2;22;24;SortingType:6
4620;2618JYP;27/03/2019 09:11:00;B54152;2;22;24;SortingType:6
4621;2618JYP;27/03/2019 09:09:59;8B9DB8;2;22;44;SortingType:6
4622;2618JYP;27/03/2019 09:02:59;B54A6A;2;22;63;SortingType:6
4623;2618JYP;27/03/2019 09:00:59;B58C14;2;22;76;SortingType:6
4624;2618JYP;27/03/2019 08:59:00;B54243;2;22;89;SortingType:6
4625;2618JYP;27/03/2019 08:59:00;B58D91;2;22;36;SortingType:6
4626;2618JYP;27/03/2019 08:57:59;B58F64;2;22;42;SortingType:6
4627;2618JYP;27/03/2019 08:57:00;B59153;2;22;65;SortingType:6
4628;2618JYP;27/03/2019 08:55:00;B57A24;2;22;19;SortingType:6
4629;2618JYP;27/03/2019 08:53:00;B54B23;2;22;36;SortingType:6
4630;2618JYP;27/03/2019 08:51:00;B58D5D;2;22;17;SortingType:6
4631;2618JYP;27/03/2019 08:50:00;B595B1;2;22;20;SortingType:6
4632;2618JYP;27/03/2019 08:48:00;B548E4;2;22;16;SortingType:6
4633;2618JYP;27/03/2019 08:46:59;B5422D;2;22;18;SortingType:6
4634;2618JYP;27/03/2019 08:46:59;B54036;2;22;31;SortingType:6
4635;2618JYP;27/03/2019 08:41:00;8EFA0D;2;22;7;SortingType:6
4636;2618JYP;27/03/2019 08:37:00;8EC345;2;22;7;SortingType:6
4637;2618JYP;27/03/2019 08:35:59;B54CC5;2;22;7;SortingType:6
4638;2618JYP;27/03/2019 08:35:00;B5907B;2;22;7;SortingType:6
4639;2618JYP;27/03/2019 08:33:59;B54E21;2;22;7;SortingType:6
4640;2618JYP;27/03/2019 08:17:00;B5443F;2;22;7;SortingType:6
4641;2618JYP;27/03/2019 08:15:59;B57B62;2;22;7;SortingType:6
4642;2618JYP;27/03/2019 08:14:00;B57661;2;22;7;SortingType:6
4643;2618JYP;27/03/2019 08:12:59;B54D3F;2;22;7;SortingType:6
4644;2618JYP;27/03/2019 08:12:00;B590A9;2;22;7;SortingType:6
4645;2618JYP;27/03/2019 08:12:00;B590A9;2;22;7;SortingType:6
4646;2618JYP;27/03/2019 08:10:59;B543F6;2;22;7;SortingType:6
4647;2618JYP;27/03/2019 08:08:59;B57C89;2;22;7;SortingType:6
4648;2618JYP;27/03/2019 08:08:00;B54902;2;22;7;SortingType:6
4649;2618JYP;27/03/2019 08:06:59;B55014;2;22;7;SortingType:6
4650;2618JYP;27/03/2019 07:48:59;B57B08;2;22;7;SortingType:6
4651;2618JYP;27/03/2019 07:47:59;B550E1;2;22;7;SortingType:6
4652;2618JYP;27/03/2019 07:45:59;B55058;2;22;7;SortingType:6
4653;2618JYP;27/03/2019 07:45:59;B54218;2;22;7;SortingType:6
4654;2618JYP;27/03/2019 07:43:59;B55006;2;22;7;SortingType:6
4655;2618JYP;27/03/2019 07:43:00;B543BC;2;22;7;SortingType:6
4656;2618JYP;27/03/2019 07:41:59;B54C60;2;22;7;SortingType:6
4657;2618JYP;27/03/2019 07:39:59;B5772B;2;22;7;SortingType:6
4658;2618JYP;27/03/2019 07:38:59;B54D72;2;22;7;SortingType:6
4659;2618JYP;26/03/2019 12:51:00;B57941;2;21;46;SortingType:6
4660;7501JXG;26/03/2019 12:49:59;F0815F;3;2;20;SortingType:7
4661;7501JXG;26/03/2019 12:44:00;F08144;5;2;84;SortingType:7
4662;7501JXG;26/03/2019 12:38:00;F0B5A8;5;2;96;SortingType:7
4663;7501JXG;26/03/2019 12:33:00;F094E9;5;2;64;SortingType:7
4664;7501JXG;26/03/2019 12:31:00;F0A402;5;2;56;SortingType:7
4665;7501JXG;26/03/2019 12:29:00;F0AA46;5;2;78;SortingType:7
4666;7501JXG;26/03/2019 12:24:00;F0C8DC;6;2;56;SortingType:7
4667;7501JXG;26/03/2019 12:22:59;F0986F;6;2;34;SortingType:7
4668;7501JXG;26/03/2019 12:18:59;F0BD14;5;2;66;SortingType:7
4669;7501JXG;26/03/2019 12:17:00;F0C215;5;2;46;SortingType:7
4670;1541CLM;26/03/2019 12:15:00;B57F39;2;14;3;SortingType:6
4671;7501JXG;26/03/2019 12:13:59;F0BDAF;5;2;46;SortingType:7
4672;7501JXG;26/03/2019 12:13:00;F093FE;5;2;110;SortingType:7
4673;7501JXG;26/03/2019 12:08:59;F0A0EE;2;2;62;SortingType:7
4674;7501JXG;26/03/2019 12:06:59;F0CEEB;6;2;86;SortingType:7
4675;7501JXG;26/03/2019 12:04:00;F088B9;5;2;46;SortingType:7
4676;7501JXG;26/03/2019 12:02:00;F0BD2A;5;2;42;SortingType:7
4677;7501JXG;26/03/2019 11:57:00;F0A544;3;2;28;SortingType:7
4678;7501JXG;26/03/2019 11:53:59;F0963B;3;2;58;SortingType:7
4679;7501JXG;26/03/2019 11:46:00;ZAMUP;4;2;38;SortingType:7
4680;1743DKT;26/03/2019 11:03:59;ZAMIP;2;2;22;SortingType:6
4681;2618JYP;26/03/2019 10:38:00;8EE4E5;2;20;33;SortingType:6
4682;2618JYP;26/03/2019 10:36:00;B54A4C;2;20;79;SortingType:6
4683;2618JYP;26/03/2019 10:32:59;B549CB;2;20;47;SortingType:6
4684;2618JYP;26/03/2019 10:30:59;B54E04;2;20;39;SortingType:6
4685;2618JYP;26/03/2019 10:30:00;B58C24;2;20;14;SortingType:6
4686;2618JYP;26/03/2019 10:27:59;8EF494;2;20;39;SortingType:6
4687;2618JYP;26/03/2019 10:21:00;B57D9D;2;20;22;SortingType:6
4688;2618JYP;26/03/2019 10:20:00;B54100;2;20;35;SortingType:6
4689;2618JYP;26/03/2019 10:18:00;ZAMIP;2;20;22;SortingType:6
4690;2618JYP;26/03/2019 10:14:59;B5435F;2;20;15;SortingType:6
4691;2618JYP;26/03/2019 10:14:00;B548B5;2;20;39;SortingType:6
4692;2618JYP;26/03/2019 10:11:00;B56E76;2;20;34;SortingType:6
4693;2618JYP;26/03/2019 10:09:59;B5424E;2;20;40;SortingType:6
4694;2618JYP;26/03/2019 10:09:00;B58FF8;2;20;80;SortingType:6
4695;1743DKT;26/03/2019 10:07:59;ZAMIP;2;2;14;SortingType:6
4696;2618JYP;26/03/2019 10:07:59;8F014A;2;20;11;SortingType:6
4697;2618JYP;26/03/2019 10:05:00;B57EE5;2;20;16;SortingType:6
4698;2618JYP;26/03/2019 10:03:59;B5440B;2;20;25;SortingType:6
4699;2618JYP;26/03/2019 10:00:59;B54B2A;2;20;15;SortingType:6
4700;2618JYP;26/03/2019 09:58:00;8F0736;2;20;141;SortingType:6
4701;2618JYP;26/03/2019 09:56:00;8BBD5E;2;20;22;SortingType:6
4702;2618JYP;26/03/2019 09:51:59;B57D2B;2;20;29;SortingType:6
4703;2618JYP;26/03/2019 09:51:00;8F0009;2;20;48;SortingType:6
4704;2618JYP;26/03/2019 09:47:59;8BA476;2;20;29;SortingType:6
4705;2618JYP;26/03/2019 09:45:59;ZAMIP;2;20;0;SortingType:6
4706;2618JYP;26/03/2019 09:45:00;8EC406;2;20;5;SortingType:6
4707;2618JYP;26/03/2019 09:44:00;8BC059;2;20;14;SortingType:6
4708;2618JYP;26/03/2019 09:40:59;8BA4D7;2;20;31;SortingType:6
4709;2618JYP;26/03/2019 09:38:00;8BA7A9;0;20;11;SortingType:6
4710;2618JYP;26/03/2019 09:33:00;8B5784;2;20;4;SortingType:6
4711;2618JYP;26/03/2019 09:31:59;8BA60F;2;20;23;SortingType:6
4712;2618JYP;26/03/2019 09:29:00;B57738;1;20;131;SortingType:6
4713;2618JYP;26/03/2019 08:59:00;F0C2C0;5;20;33;SortingType:6
4714;2618JYP;26/03/2019 08:55:00;F0BA93;2;20;35;SortingType:6
4715;2618JYP;26/03/2019 08:53:00;F0A03F;6;20;24;SortingType:6
4716;2618JYP;26/03/2019 08:48:59;F0896E;6;20;39;SortingType:6
4717;2618JYP;26/03/2019 08:48:59;EFE012;6;20;22;SortingType:6
4718;2618JYP;26/03/2019 08:48:00;F09D7D;6;20;6;SortingType:6
4719;2618JYP;26/03/2019 08:48:00;F0841B;6;20;15;SortingType:6
4720;2618JYP;26/03/2019 08:42:00;F0BA64;5;20;39;SortingType:6
4721;2618JYP;26/03/2019 08:41:00;F09401;5;20;25;SortingType:6
4722;2618JYP;26/03/2019 08:35:59;8EF3E4;5;20;38;SortingType:6
4723;2618JYP;26/03/2019 08:35:59;F099C0;5;20;6;SortingType:6
4724;2618JYP;26/03/2019 08:32:59;F0897C;5;20;11;SortingType:6
4725;2618JYP;26/03/2019 08:32:00;F08E0A;5;20;4;SortingType:6
4726;2618JYP;26/03/2019 08:32:00;F09F84;5;20;8;SortingType:6
4727;2618JYP;26/03/2019 08:30:00;F099AF;5;20;20;NaN
4728;2618JYP;26/03/2019 08:26:59;F0A3D4;5;20;38;SortingType:6
4729;2618JYP;26/03/2019 08:24:59;F0C6DD;5;20;2;SortingType:6
4730;2618JYP;26/03/2019 08:10:59;F0978A;2;20;23;SortingType:6
4731;2618JYP;26/03/2019 08:08:00;F07DE1;5;20;26;SortingType:6
4732;2618JYP;26/03/2019 08:06:59;F08A9C;5;20;25;SortingType:6
4733;2618JYP;26/03/2019 08:06:00;F0B38D;5;20;0;SortingType:6
4734;2618JYP;26/03/2019 08:03:59;F0C9DD;5;20;18;SortingType:6
4735;2618JYP;26/03/2019 08:01:59;F08DD9;5;20;48;SortingType:6
4736;2618JYP;26/03/2019 07:54:59;8EC5C3;2;20;17;SortingType:6
4737;2618JYP;26/03/2019 07:54:00;8BA38D;2;20;23;SortingType:6
4738;2618JYP;26/03/2019 07:54:00;8EC348;2;20;16;SortingType:6
4739;2618JYP;26/03/2019 07:54:00;8EB3CD;2;20;2;SortingType:6
4740;2618JYP;26/03/2019 07:52:00;8BBB33;2;20;37;SortingType:6
4741;2618JYP;26/03/2019 07:50:59;ZAMIP;2;20;83;SortingType:6
4742;2618JYP;26/03/2019 07:50:00;8BA2E5;2;20;39;SortingType:6
4743;2618JYP;26/03/2019 07:47:00;8EE598;2;20;34;SortingType:6
4744;2618JYP;26/03/2019 07:43:59;ZAMIP;2;20;30;SortingType:6
4745;2618JYP;26/03/2019 07:43:59;8EFB09;2;20;7;SortingType:6
4746;2618JYP;26/03/2019 07:41:00;8BB8EA;2;20;14;SortingType:6
4747;2618JYP;26/03/2019 07:38:59;8BA51B;2;20;27;SortingType:6
4748;2618JYP;25/03/2019 12:47:59;B5417A;2;19;21;SortingType:6
4749;1541CLM;25/03/2019 12:40:00;B57B2A;2;13;11;SortingType:6
4750;1541CLM;25/03/2019 12:36:59;B591BE;2;13;110;SortingType:6
4751;2618JYP;25/03/2019 12:08:00;B54C91;2;19;9;SortingType:6
4752;2618JYP;25/03/2019 09:13:00;B54220;2;19;9;SortingType:6
4753;2618JYP;25/03/2019 08:14:00;B54333;2;19;6;SortingType:6
4754;2618JYP;25/03/2019 07:54:00;B54C84;2;19;15;SortingType:6
4755;7501JXG;23/03/2019 10:05:00;F0815F;3;6;8;SortingType:7
4756;7501JXG;23/03/2019 09:58:59;F094E9;5;6;42;SortingType:7
4757;7501JXG;23/03/2019 09:56:00;F0A402;5;6;58;SortingType:7
4758;7501JXG;23/03/2019 09:51:59;F0AA46;5;6;62;SortingType:7
4759;7501JXG;23/03/2019 09:47:59;F0C8DC;6;6;86;SortingType:7
4760;7501JXG;23/03/2019 09:45:59;F0986F;6;6;44;SortingType:7
4761;7501JXG;23/03/2019 09:44:00;F0BD14;5;6;24;SortingType:7
4762;7501JXG;23/03/2019 09:42:00;F0C215;5;6;42;SortingType:7
4763;7501JXG;23/03/2019 09:40:00;F0BDAF;5;6;24;SortingType:7
4764;7501JXG;23/03/2019 09:38:59;F093FE;5;6;42;SortingType:7
4765;7501JXG;23/03/2019 09:33:00;F0A544;3;6;28;SortingType:7
4766;7501JXG;23/03/2019 09:29:59;F0963B;3;6;44;SortingType:7
4767;7501JXG;23/03/2019 09:20:59;ZAMUP;4;6;24;SortingType:7
4768;7501JXG;23/03/2019 06:47:00;F0B86C;5;6;68;SortingType:7
4769;7501JXG;23/03/2019 06:45:59;8B4753;5;6;32;SortingType:6
4770;7501JXG;23/03/2019 06:45:00;F0C2B4;5;6;132;SortingType:7
4771;7501JXG;23/03/2019 06:36:00;F0929A;3;6;132;SortingType:7
4772;1541CLM;22/03/2019 12:35:00;B57F39;2;17;37;SortingType:6
4773;2618JYP;22/03/2019 12:15:59;B57941;2;26;7;SortingType:6
4774;2618JYP;22/03/2019 09:42:00;B57738;1;25;7;SortingType:6
4775;1541CLM;22/03/2019 09:06:00;F0B38D;5;17;158;SortingType:6
4776;2618JYP;22/03/2019 09:04:00;F0AC86;5;25;7;SortingType:6
4777;2618JYP;22/03/2019 09:02:59;F0C2C0;5;25;7;SortingType:6
4778;2618JYP;22/03/2019 08:55:59;F0A03F;6;25;346;SortingType:6
4779;2618JYP;22/03/2019 08:53:00;F0841B;6;25;7;SortingType:6
4780;2618JYP;22/03/2019 08:51:59;F0896E;6;25;7;SortingType:6
4781;2618JYP;22/03/2019 08:51:59;EFE012;6;25;7;SortingType:6
4782;2618JYP;22/03/2019 08:51:00;F09D7D;6;25;7;SortingType:6
4783;2618JYP;22/03/2019 08:50:00;F09134;6;25;7;SortingType:6
4784;2618JYP;22/03/2019 08:46:00;F08EAE;5;25;7;SortingType:6
4785;2618JYP;22/03/2019 08:44:00;F0BA64;5;25;1362;SortingType:6
4786;2618JYP;22/03/2019 08:41:00;F09401;5;25;179;SortingType:6
4787;2618JYP;22/03/2019 08:39:59;F0C5CA;5;25;175;SortingType:6
4788;2618JYP;22/03/2019 08:39:00;F0B726;5;25;237;SortingType:6
4789;2618JYP;22/03/2019 08:32:59;F099C0;5;25;126;SortingType:6
4790;2618JYP;22/03/2019 08:30:59;F0897C;5;25;1124;SortingType:6
4791;2618JYP;22/03/2019 08:30:00;F09F84;5;25;171;SortingType:6
4792;2618JYP;22/03/2019 08:28:59;F08E0A;5;25;521;SortingType:6
4793;2618JYP;22/03/2019 08:26:59;F099AF;5;25;560;NaN
4794;2618JYP;22/03/2019 08:10:00;F09EF9;5;25;155;SortingType:6
4795;2618JYP;22/03/2019 08:06:59;F0A3D4;5;25;2132;SortingType:6
4796;2618JYP;22/03/2019 08:06:00;F0C6DD;5;25;7;SortingType:6
4797;2618JYP;22/03/2019 08:01:00;F0978A;2;25;7;SortingType:6
4798;2618JYP;22/03/2019 07:59:00;F07DE1;5;25;7;SortingType:6
4799;2618JYP;22/03/2019 07:56:00;F08A9C;5;25;7;SortingType:6
4800;2618JYP;22/03/2019 07:54:59;F0B38D;5;25;7;SortingType:6
4801;2618JYP;22/03/2019 07:54:00;F0C9DD;5;25;1108;SortingType:6
4802;2618JYP;22/03/2019 07:52:00;F08DD9;5;25;7;SortingType:6
4803;2618JYP;22/03/2019 07:47:59;F09BDD;2;25;7;SortingType:6
4804;2618JYP;22/03/2019 07:47:00;F08B3F;2;25;7;NaN
4805;2618JYP;22/03/2019 07:41:59;8BB8EA;2;25;8;SortingType:6
4806;2618JYP;22/03/2019 07:41:00;8BA51B;2;25;7;SortingType:6
4807;2618JYP;22/03/2019 07:39:59;8BB8EA;2;25;7;SortingType:6
4808;1541CLM;21/03/2019 12:02:00;B591BE;2;16;123;SortingType:6
4809;1541CLM;21/03/2019 11:57:00;B590E1;2;16;4;SortingType:6
4810;7501JXG;21/03/2019 11:39:00;F0815F;3;4;26;SortingType:7
4811;7501JXG;21/03/2019 11:35:59;F08144;5;4;70;SortingType:7
4812;7501JXG;21/03/2019 11:33:59;F0B5A8;5;4;60;SortingType:7
4813;7501JXG;21/03/2019 11:32:00;F094E9;5;4;80;SortingType:7
4814;7501JXG;21/03/2019 11:30:59;F0A402;5;4;58;SortingType:7
4815;7501JXG;21/03/2019 11:28:59;F0AA46;5;4;80;SortingType:7
4816;7501JXG;21/03/2019 11:26:59;F0C8DC;6;4;72;SortingType:7
4817;7501JXG;21/03/2019 11:24:59;F0986F;6;4;70;SortingType:7
4818;7501JXG;21/03/2019 11:23:59;F0BD14;5;4;50;SortingType:7
4819;7501JXG;21/03/2019 11:23:00;F0C215;5;4;150;SortingType:7
4820;7501JXG;21/03/2019 11:21:00;F0BDAF;5;4;132;SortingType:7
4821;7501JXG;21/03/2019 11:19:00;F093FE;5;4;114;SortingType:7
4822;7501JXG;21/03/2019 11:17:00;F0A0EE;2;4;128;SortingType:7
4823;7501JXG;21/03/2019 11:14:00;F0963B;3;4;60;SortingType:7
4824;7501JXG;21/03/2019 11:05:00;ZAMUP;4;4;94;SortingType:7
4825;2618JYP;21/03/2019 09:15:00;B590CB;2;23;0;SortingType:6
4826;2618JYP;21/03/2019 09:13:59;B54B18;2;23;0,9;SortingType:6
4827;2618JYP;21/03/2019 08:10:00;B54333;2;23;0;SortingType:6
4828;7501JXG;21/03/2019 06:51:59;F087B6;2;4;36;SortingType:7
4829;7501JXG;21/03/2019 06:49:00;F0B86C;5;4;70;SortingType:7
4830;7501JXG;21/03/2019 06:47:59;8B4753;5;4;34;SortingType:6
4831;7501JXG;21/03/2019 06:47:00;F0C2B4;5;4;106;SortingType:7
4832;7501JXG;21/03/2019 06:40:59;F0CEEB;6;4;50;SortingType:7
4833;7501JXG;21/03/2019 06:40:00;F088B9;5;4;62;SortingType:7
4834;7501JXG;21/03/2019 06:38:00;F0BD2A;5;4;10;SortingType:7
4835;2618JYP;20/03/2019 08:51:00;B54206;2;22;0;SortingType:6
4836;2618JYP;20/03/2019 08:51:00;B54206;2;22;0;SortingType:6
4837;2618JYP;20/03/2019 08:48:59;B56E77;2;22;0;SortingType:6
4838;2618JYP;20/03/2019 08:44:59;B57A2A;2;22;0;SortingType:6
4839;2618JYP;20/03/2019 08:37:00;B58FD9;2;22;0;SortingType:6
4840;2618JYP;20/03/2019 07:54:00;F0B2D6;2;22;27;SortingType:6
4841;1541CLM;18/03/2019 12:08:00;B591BE;2;13;66;SortingType:6
4842;2618JYP;18/03/2019 12:06:59;B5417A;2;19;40;SortingType:6
4843;1541CLM;18/03/2019 11:28:59;B57EF3;2;13;37;SortingType:6
4844;2618JYP;18/03/2019 09:13:59;B54220;2;19;0;SortingType:6
4845;2618JYP;18/03/2019 08:15:00;B54333;2;19;0;SortingType:6
4846;2618JYP;18/03/2019 07:56:00;B54C84;2;19;0;SortingType:6
4847;7501JXG;16/03/2019 09:51:00;F0CEEB;6;6;40;SortingType:7
4848;7501JXG;16/03/2019 09:49:00;F088B9;5;6;46;SortingType:7
4849;7501JXG;16/03/2019 09:45:59;F0BD2A;5;6;60;SortingType:7
4850;7501JXG;16/03/2019 09:42:00;F0963B;3;6;40;SortingType:7
4851;7501JXG;16/03/2019 09:38:00;F0A544;3;6;18;SortingType:7
4852;7501JXG;16/03/2019 09:31:00;F08144;5;6;14;SortingType:7
4853;7501JXG;16/03/2019 09:29:59;F0B5A8;5;6;6;SortingType:7
4854;7501JXG;16/03/2019 09:27:59;F08144;5;6;98;SortingType:7
4855;7501JXG;16/03/2019 09:24:59;F0B5A8;5;6;36;SortingType:7
4856;7501JXG;16/03/2019 09:22:59;F094E9;5;6;26;SortingType:7
4857;7501JXG;16/03/2019 09:20:59;F0A402;5;6;66;SortingType:7
4858;7501JXG;16/03/2019 09:17:59;F0AA46;5;6;44;SortingType:7
4859;7501JXG;16/03/2019 09:15:00;F0C8DC;6;6;58;SortingType:7
4860;7501JXG;16/03/2019 09:13:00;F0986F;6;6;72;SortingType:7
4861;7501JXG;16/03/2019 09:11:59;F0BD14;5;6;20;SortingType:7
4862;7501JXG;16/03/2019 09:08:00;F0C215;5;6;34;SortingType:7
4863;7501JXG;16/03/2019 09:06:59;F0BDAF;5;6;24;SortingType:7
4864;7501JXG;16/03/2019 09:04:59;F093FE;5;6;60;SortingType:7
4865;7501JXG;16/03/2019 09:02:59;F0A0EE;2;6;36;SortingType:7
4866;7501JXG;16/03/2019 06:33:59;F0B86C;5;6;34;SortingType:7
4867;7501JXG;16/03/2019 06:31:59;F0C2B4;5;6;62;SortingType:7
4868;7501JXG;16/03/2019 06:27:00;F0929A;3;6;46;SortingType:7
4869;2618JYP;15/03/2019 09:40:59;B57738;1;25;0;SortingType:6
4870;1541CLM;15/03/2019 09:40:00;B57F39;2;17;30;SortingType:6
4871;2618JYP;15/03/2019 09:36:00;B54149;1;25;0;SortingType:7
4872;2618JYP;15/03/2019 09:02:00;F0C2C0;5;25;0;SortingType:6
4873;2618JYP;15/03/2019 08:57:59;F0BA93;2;25;0;SortingType:6
4874;2618JYP;15/03/2019 08:55:00;F0841B;6;25;0;SortingType:6
4875;2618JYP;15/03/2019 08:55:00;F0896E;6;25;0;SortingType:6
4876;2618JYP;15/03/2019 08:53:59;EFE012;6;25;0;SortingType:6
4877;2618JYP;15/03/2019 08:53:59;F09D7D;6;25;0;SortingType:6
4878;2618JYP;15/03/2019 08:53:59;F09134;6;25;0;SortingType:6
4879;2618JYP;15/03/2019 08:50:00;F08EAE;5;25;0;SortingType:6
4880;2618JYP;15/03/2019 08:48:00;F0BA64;5;25;0;SortingType:6
4881;2618JYP;15/03/2019 08:44:00;F09401;5;25;0;SortingType:6
4882;2618JYP;15/03/2019 08:42:00;F0C5CA;5;25;0;SortingType:6
4883;2618JYP;15/03/2019 08:37:59;F099C0;5;25;0;SortingType:6
4884;2618JYP;15/03/2019 08:35:59;F0897C;5;25;0;SortingType:6
4885;2618JYP;15/03/2019 08:35:00;F08E0A;5;25;0;SortingType:6
4886;2618JYP;15/03/2019 08:32:59;F099AF;5;25;0;NaN
4887;2618JYP;15/03/2019 08:17:59;F09EF9;5;25;0;SortingType:6
4888;2618JYP;15/03/2019 08:15:59;F0A3D4;5;25;0;SortingType:6
4889;2618JYP;15/03/2019 08:14:00;F0C6DD;5;25;0;SortingType:6
4890;2618JYP;15/03/2019 08:08:59;F07DE1;5;25;0;SortingType:6
4891;2618JYP;15/03/2019 08:06:59;F0B38D;5;25;0;SortingType:6
4892;2618JYP;15/03/2019 08:06:59;F0B38D;5;25;0;SortingType:6
4893;2618JYP;15/03/2019 08:06:00;F08A9C;5;25;0;SortingType:6
4894;2618JYP;15/03/2019 08:03:00;F0C9DD;5;25;0;SortingType:6
4895;2618JYP;15/03/2019 07:59:59;F08DD9;5;25;0;SortingType:6
4896;2618JYP;15/03/2019 07:56:00;F09BDD;2;25;18;SortingType:6
4897;2618JYP;15/03/2019 07:54:00;F08B3F;2;25;28;NaN
4898;2618JYP;15/03/2019 07:48:59;8BA51B;2;25;27;SortingType:6
4899;2618JYP;15/03/2019 07:47:59;8BB8EA;2;25;14;SortingType:6
4900;2618JYP;14/03/2019 12:45:59;B5417A;2;23;0;SortingType:6
4901;1541CLM;14/03/2019 12:04:00;B57B2A;2;16;5;SortingType:6
4902;1541CLM;14/03/2019 12:00:59;B591BE;2;16;147;SortingType:6
4903;1541CLM;14/03/2019 11:50:00;B57EF3;2;16;38;SortingType:6
4904;7501JXG;14/03/2019 10:27:00;F0815F;3;4;6;SortingType:7
4905;7501JXG;14/03/2019 10:23:59;F08144;5;4;104;SortingType:7
4906;7501JXG;14/03/2019 10:21:59;F0B5A8;5;4;68;SortingType:7
4907;7501JXG;14/03/2019 10:20:00;F094E9;5;4;34;SortingType:7
4908;7501JXG;14/03/2019 10:18:59;F0A402;5;4;62;SortingType:7
4909;7501JXG;14/03/2019 10:16:59;F0AA46;5;4;66;SortingType:7
4910;7501JXG;14/03/2019 10:14:00;F0C8DC;6;4;62;SortingType:7
4911;7501JXG;14/03/2019 10:12:59;F0986F;6;4;88;SortingType:7
4912;7501JXG;14/03/2019 10:12:00;F0BD14;5;4;114;SortingType:7
4913;7501JXG;14/03/2019 10:11:00;F0C215;5;4;44;SortingType:7
4914;7501JXG;14/03/2019 10:09:00;F0BDAF;5;4;26;SortingType:7
4915;7501JXG;14/03/2019 10:07:59;F093FE;5;4;36;SortingType:7
4916;7501JXG;14/03/2019 10:05:59;F0A0EE;2;4;92;SortingType:7
4917;7501JXG;14/03/2019 10:02:59;F0963B;3;4;34;SortingType:7
4918;7501JXG;14/03/2019 09:51:59;ZAMUP;4;4;50;SortingType:7
4919;2618JYP;14/03/2019 09:33:59;B54B18;2;23;86;SortingType:6
4920;2618JYP;14/03/2019 09:33:00;B590CB;2;23;23;SortingType:6
4921;2618JYP;14/03/2019 09:22:00;B54220;2;23;11;SortingType:6
4922;2618JYP;14/03/2019 08:19:59;B54333;2;23;0;SortingType:6
4923;2618JYP;14/03/2019 07:57:59;B54C84;2;23;0;SortingType:6
4924;7501JXG;14/03/2019 06:38:00;F087B6;2;4;32;SortingType:7
4925;7501JXG;14/03/2019 06:36:00;F0B86C;5;4;72;SortingType:7
4926;7501JXG;14/03/2019 06:33:59;8B4753;5;4;118;SortingType:6
4927;7501JXG;14/03/2019 06:33:00;F0C2B4;5;4;92;SortingType:7
4928;7501JXG;14/03/2019 06:26:00;F0CEEB;6;4;62;SortingType:7
4929;7501JXG;14/03/2019 06:24:59;F088B9;5;4;26;SortingType:7
4930;7501JXG;14/03/2019 06:22:59;F0BD2A;5;4;34;SortingType:7
4931;2618JYP;13/03/2019 13:30:59;8EDBC4;2;22;35;SortingType:6
4932;2618JYP;13/03/2019 13:23:59;8EE15E;2;22;43;SortingType:6
4933;2618JYP;13/03/2019 13:23:00;8EDE52;2;22;39;SortingType:6
4934;2618JYP;13/03/2019 13:21:59;8BAC26;2;22;11;SortingType:6
4935;2618JYP;13/03/2019 13:21:00;8EB28A;2;22;95;SortingType:6
4936;2618JYP;13/03/2019 13:18:59;ZAMIP;2;22;89;SortingType:6
4937;2618JYP;13/03/2019 13:11:00;8BA3E6;2;22;30;SortingType:6
4938;2618JYP;13/03/2019 13:09:00;8EDD2D;2;22;31;SortingType:6
4939;2618JYP;13/03/2019 13:07:00;8EFFC8;2;22;130;SortingType:6
4940;2618JYP;13/03/2019 13:02:59;8BA498;2;22;40;SortingType:6
4941;2618JYP;13/03/2019 12:58:59;8BC393;2;22;39;SortingType:6
4942;2618JYP;13/03/2019 12:53:00;B595FA;2;22;14;SortingType:6
4943;2618JYP;13/03/2019 12:51:59;B5440C;2;22;48;SortingType:6
4944;2618JYP;13/03/2019 12:47:00;B540AD;2;22;28;SortingType:6
4945;2618JYP;13/03/2019 12:45:59;B54C58;2;22;54;SortingType:6
4946;2618JYP;13/03/2019 12:45:00;B5763A;2;22;35;SortingType:6
4947;2618JYP;13/03/2019 12:44:00;B56DB6;2;22;36;SortingType:6
4948;2618JYP;13/03/2019 12:42:59;B57CCF;2;22;7;SortingType:6
4949;2618JYP;13/03/2019 12:40:00;B550D4;2;22;55;SortingType:6
4950;2618JYP;13/03/2019 12:38:00;B54221;2;22;26;SortingType:6
4951;2618JYP;13/03/2019 12:36:59;B58EC0;2;22;164;SortingType:6
4952;2618JYP;13/03/2019 12:36:00;B59075;2;22;118;SortingType:6
4953;2618JYP;13/03/2019 12:35:00;B54258;2;22;25;SortingType:6
4954;2618JYP;13/03/2019 12:31:59;B54189;2;22;71;SortingType:6
4955;2618JYP;13/03/2019 12:29:00;ZAMIP;2;22;52;SortingType:6
4956;2618JYP;13/03/2019 12:27:00;B578CE;2;22;12;SortingType:6
